commonid,BlockStartingHour,BankerGroup,state
2001900,11,Refinance,MO
2001900,11,Refinance,NE
2001900,11,Refinance,NJ
2001900,11,Refinance,NM
2001900,11,Refinance,NY
2001900,11,Refinance,NC
2001900,11,Refinance,PA
2001900,11,Refinance,SC
2001900,11,Refinance,TN
2001900,11,Refinance,TX
2001900,11,Refinance,WA
2001900,11,Refinance,WI
2001900,11,Refinance,WY
2001988,11,Refinance,AL
2001988,11,Refinance,CA
2001988,11,Refinance,CO
2001988,11,Refinance,DE
2001988,11,Refinance,GA
2001988,11,Refinance,KY
2001988,11,Refinance,MI
2001988,11,Refinance,MO
2001988,11,Refinance,NH
2001988,11,Refinance,NJ
2001988,11,Refinance,NM
2001988,11,Refinance,SC
2001988,11,Refinance,TX
2001988,11,Refinance,VA
2001988,11,Refinance,WA
2002280,11,Refinance,CA
2002280,11,Refinance,CO
2002280,11,Refinance,FL
2002280,11,Refinance,GA
2002280,11,Refinance,HI
2002280,11,Refinance,MD
2002280,11,Refinance,MA
2002280,11,Refinance,MI
2002280,11,Refinance,MN
2002280,11,Refinance,MT
2002280,11,Refinance,NV
2002280,11,Refinance,NY
2002280,11,Refinance,NC
2002280,11,Refinance,OH
2002280,11,Refinance,OK
2002280,11,Refinance,PA
2002280,11,Refinance,TN
2002280,11,Refinance,TX
2002280,11,Refinance,VA
2002916,11,Refinance,AL
2002916,11,Refinance,AZ
2002916,11,Refinance,AR
2002916,11,Refinance,CA
2002916,11,Refinance,CO
2002916,11,Refinance,KS
2002916,11,Refinance,MN
2002916,11,Refinance,NJ
2002916,11,Refinance,NM
2002916,11,Refinance,OK
2002916,11,Refinance,OR
2002916,11,Refinance,WA
2003340,11,Refinance,CA
2003340,11,Refinance,DC
2003340,11,Refinance,FL
2003340,11,Refinance,GA
2003340,11,Refinance,IL
2003340,11,Refinance,MD
2003340,11,Refinance,MA
2003340,11,Refinance,MI
2003340,11,Refinance,MT
2003340,11,Refinance,NV
2003340,11,Refinance,NJ
2003340,11,Refinance,NY
2003340,11,Refinance,NC
2003340,11,Refinance,OK
2003340,11,Refinance,PA
2003340,11,Refinance,TX
2003340,11,Refinance,VT
2003340,11,Refinance,VA
2003340,11,Refinance,WA
2003380,11,Refinance,AL
2003380,11,Refinance,AZ
2003380,11,Refinance,CA
2003380,11,Refinance,CT
2003380,11,Refinance,FL
2003380,11,Refinance,GA
2003380,11,Refinance,IL
2003380,11,Refinance,MD
2003380,11,Refinance,MA
2003380,11,Refinance,MI
2003380,11,Refinance,MN
2003380,11,Refinance,NV
2003380,11,Refinance,NM
2003380,11,Refinance,NY
2003380,11,Refinance,OH
2003380,11,Refinance,PA
2003380,11,Refinance,SC
2003380,11,Refinance,VA
2003554,11,Refinance,AZ
2003554,11,Refinance,CA
2003554,11,Refinance,CO
2003554,11,Refinance,DE
2003554,11,Refinance,DC
2003554,11,Refinance,GA
2003554,11,Refinance,HI
2003554,11,Refinance,IN
2003554,11,Refinance,MA
2003554,11,Refinance,MI
2003554,11,Refinance,MN
2003554,11,Refinance,MO
2003554,11,Refinance,MT
2003554,11,Refinance,NH
2003554,11,Refinance,NM
2003554,11,Refinance,NY
2003554,11,Refinance,NC
2003554,11,Refinance,ND
2003554,11,Refinance,OH
2003554,11,Refinance,PA
2003554,11,Refinance,SC
2003554,11,Refinance,TX
2003554,11,Refinance,VT
2003554,11,Refinance,VA
2003554,11,Refinance,WA
2003554,11,Refinance,WY
2003562,11,Refinance,AL
2003562,11,Refinance,AZ
2003562,11,Refinance,CA
2003562,11,Refinance,CO
2003562,11,Refinance,CT
2003562,11,Refinance,FL
2003562,11,Refinance,IL
2003562,11,Refinance,MI
2003562,11,Refinance,NJ
2003562,11,Refinance,NM
2003562,11,Refinance,NC
2003562,11,Refinance,OH
2003562,11,Refinance,PA
2003562,11,Refinance,SC
2003562,11,Refinance,TX
2003562,11,Refinance,VA
2003562,11,Refinance,WV
2003562,11,Refinance,WY
2003710,11,Purchase,AL
2003710,11,Purchase,CA
2003710,11,Purchase,DE
2003710,11,Purchase,FL
2003710,11,Purchase,IL
2003710,11,Purchase,LA
2003710,11,Purchase,MD
2003710,11,Purchase,MI
2003710,11,Purchase,NJ
2003710,11,Purchase,NC
2003710,11,Purchase,OH
2003710,11,Purchase,PA
2003710,11,Purchase,TX
2003710,11,Purchase,VA
2003798,11,Refinance,AL
2003798,11,Refinance,AZ
2003798,11,Refinance,CA
2003798,11,Refinance,DE
2003798,11,Refinance,DC
2003798,11,Refinance,FL
2003798,11,Refinance,IN
2003798,11,Refinance,KS
2003798,11,Refinance,KY
2003798,11,Refinance,LA
2003798,11,Refinance,MA
2003798,11,Refinance,MI
2003798,11,Refinance,MO
2003798,11,Refinance,MT
2003798,11,Refinance,NE
2003798,11,Refinance,NY
2003798,11,Refinance,NC
2003798,11,Refinance,PA
2003798,11,Refinance,RI
2003798,11,Refinance,SC
2003798,11,Refinance,TN
2003798,11,Refinance,TX
2003798,11,Refinance,UT
2003798,11,Refinance,VT
2003798,11,Refinance,VA
2003798,11,Refinance,WA
2003798,11,Refinance,WV
2003799,11,Refinance,AL
2003799,11,Refinance,AR
2003799,11,Refinance,CA
2003799,11,Refinance,CT
2003799,11,Refinance,FL
2003799,11,Refinance,IN
2003799,11,Refinance,LA
2003799,11,Refinance,MI
2003799,11,Refinance,MN
2003799,11,Refinance,NM
2003799,11,Refinance,OH
2003799,11,Refinance,OK
2003799,11,Refinance,OR
2003799,11,Refinance,PA
2003799,11,Refinance,RI
2003799,11,Refinance,SC
2003799,11,Refinance,VT
2003799,11,Refinance,VA
2003799,11,Refinance,WA
2004098,11,Purchase,CA
2004098,11,Purchase,KY
2004098,11,Purchase,LA
2004098,11,Purchase,MA
2004098,11,Purchase,MI
2004098,11,Purchase,MS
2004098,11,Purchase,NJ
2004098,11,Purchase,OK
2004098,11,Purchase,PA
2004098,11,Purchase,TX
2004098,11,Purchase,WA
2004098,11,Purchase,WI
2004498,11,Refinance,AL
2004498,11,Refinance,CA
2004498,11,Refinance,CO
2004498,11,Refinance,CT
2004498,11,Refinance,FL
2004498,11,Refinance,GA
2004498,11,Refinance,IL
2004498,11,Refinance,KS
2004498,11,Refinance,KY
2004498,11,Refinance,MD
2004498,11,Refinance,MI
2004498,11,Refinance,NJ
2004498,11,Refinance,ND
2004498,11,Refinance,OH
2004498,11,Refinance,TN
2004498,11,Refinance,TX
2004498,11,Refinance,VA
2004732,11,Refinance,CA
2004732,11,Refinance,CO
2004732,11,Refinance,DC
2004732,11,Refinance,FL
2004732,11,Refinance,IN
2004732,11,Refinance,KS
2004732,11,Refinance,MA
2004732,11,Refinance,MI
2004732,11,Refinance,MN
2004732,11,Refinance,NE
2004732,11,Refinance,NJ
2004732,11,Refinance,NM
2004732,11,Refinance,NC
2004732,11,Refinance,OH
2004732,11,Refinance,PA
2004732,11,Refinance,TX
2004732,11,Refinance,WA
2004855,11,Refinance,AZ
2004855,11,Refinance,CA
2004855,11,Refinance,FL
2004855,11,Refinance,GA
2004855,11,Refinance,HI
2004855,11,Refinance,LA
2004855,11,Refinance,MD
2004855,11,Refinance,MA
2004855,11,Refinance,MI
2004855,11,Refinance,MN
2004855,11,Refinance,MO
2004855,11,Refinance,NJ
2004855,11,Refinance,NC
2004855,11,Refinance,ND
2004855,11,Refinance,OH
2004855,11,Refinance,PA
2004855,11,Refinance,TN
2004855,11,Refinance,TX
2004855,11,Refinance,VA
2004855,11,Refinance,WY
2004930,11,Refinance,AL
2004930,11,Refinance,CA
2004930,11,Refinance,CO
2004930,11,Refinance,CT
2004930,11,Refinance,FL
2004930,11,Refinance,GA
2004930,11,Refinance,IA
2004930,11,Refinance,MA
2004930,11,Refinance,MI
2004930,11,Refinance,MN
2004930,11,Refinance,NJ
2004930,11,Refinance,NM
2004930,11,Refinance,NY
2004930,11,Refinance,NC
2004930,11,Refinance,OH
2004930,11,Refinance,SC
2004930,11,Refinance,VA
2004999,11,Refinance,AK
2004999,11,Refinance,AZ
2004999,11,Refinance,AR
2004999,11,Refinance,CA
2004999,11,Refinance,CO
2004999,11,Refinance,FL
2004999,11,Refinance,IN
2004999,11,Refinance,IA
2004999,11,Refinance,LA
2004999,11,Refinance,MI
2004999,11,Refinance,MN
2004999,11,Refinance,MO
2004999,11,Refinance,NV
2004999,11,Refinance,NJ
2004999,11,Refinance,NC
2004999,11,Refinance,OH
2004999,11,Refinance,PA
2004999,11,Refinance,TN
2004999,11,Refinance,TX
2004999,11,Refinance,WV
2005032,11,Refinance,CA
2005032,11,Refinance,CO
2005032,11,Refinance,FL
2005032,11,Refinance,GA
2005032,11,Refinance,IL
2005032,11,Refinance,IN
2005032,11,Refinance,KY
2005032,11,Refinance,LA
2005032,11,Refinance,MD
2005032,11,Refinance,MA
2005032,11,Refinance,MI
2005032,11,Refinance,MN
2005032,11,Refinance,MS
2005032,11,Refinance,NJ
2005032,11,Refinance,NC
2005032,11,Refinance,OH
2005032,11,Refinance,PA
2005032,11,Refinance,TN
2005032,11,Refinance,TX
2005032,11,Refinance,VT
2005032,11,Refinance,VA
2005032,11,Refinance,WV
2005032,11,Refinance,WY
2005053,11,Purchase,AL
2005053,11,Purchase,AK
2005053,11,Purchase,AZ
2005053,11,Purchase,CA
2005053,11,Purchase,CO
2005053,11,Purchase,FL
2005053,11,Purchase,GA
2005053,11,Purchase,IL
2005053,11,Purchase,IN
2005053,11,Purchase,KS
2005053,11,Purchase,LA
2005053,11,Purchase,MI
2005053,11,Purchase,MN
2005053,11,Purchase,MO
2005053,11,Purchase,NH
2005053,11,Purchase,NY
2005053,11,Purchase,NC
2005053,11,Purchase,ND
2005053,11,Purchase,OH
2005053,11,Purchase,PA
2005053,11,Purchase,SD
2005053,11,Purchase,TX
2005053,11,Purchase,VT
2005053,11,Purchase,VA
2005053,11,Purchase,WA
2005053,11,Purchase,WY
2005376,11,Refinance,AL
2005376,11,Refinance,CA
2005376,11,Refinance,CT
2005376,11,Refinance,DE
2005376,11,Refinance,FL
2005376,11,Refinance,IL
2005376,11,Refinance,ME
2005376,11,Refinance,MD
2005376,11,Refinance,MA
2005376,11,Refinance,MI
2005376,11,Refinance,MN
2005376,11,Refinance,MO
2005376,11,Refinance,NV
2005376,11,Refinance,NJ
2005376,11,Refinance,NM
2005376,11,Refinance,NC
2005376,11,Refinance,OK
2005376,11,Refinance,PA
2005376,11,Refinance,SC
2005376,11,Refinance,TX
2005376,11,Refinance,VA
2005376,11,Refinance,WA
2005437,11,Refinance,AZ
2005437,11,Refinance,AR
2005437,11,Refinance,CO
2005437,11,Refinance,IA
2005437,11,Refinance,LA
2005437,11,Refinance,MN
2005437,11,Refinance,NM
2005437,11,Refinance,ND
2005437,11,Refinance,OK
2005437,11,Refinance,OR
2005437,11,Refinance,WA
2005437,11,Refinance,WV
2005504,11,Refinance,AL
2005504,11,Refinance,AR
2005504,11,Refinance,CA
2005504,11,Refinance,CO
2005504,11,Refinance,DC
2005504,11,Refinance,FL
2005504,11,Refinance,IA
2005504,11,Refinance,LA
2005504,11,Refinance,MN
2005504,11,Refinance,MS
2005504,11,Refinance,OH
2005504,11,Refinance,OK
2005504,11,Refinance,PA
2005504,11,Refinance,RI
2005504,11,Refinance,SC
2005504,11,Refinance,WA
2005504,11,Refinance,WV
2005508,11,Purchase,AZ
2005508,11,Purchase,CA
2005508,11,Purchase,FL
2005508,11,Purchase,GA
2005508,11,Purchase,KY
2005508,11,Purchase,MD
2005508,11,Purchase,MI
2005508,11,Purchase,MN
2005508,11,Purchase,NV
2005508,11,Purchase,NJ
2005508,11,Purchase,NC
2005508,11,Purchase,OH
2005508,11,Purchase,SC
2005508,11,Purchase,TX
2005508,11,Purchase,VT
2005508,11,Purchase,WI
2005513,11,Purchase,AL
2005513,11,Purchase,CO
2005513,11,Purchase,IN
2005513,11,Purchase,IA
2005513,11,Purchase,KS
2005513,11,Purchase,LA
2005513,11,Purchase,ME
2005513,11,Purchase,MN
2005513,11,Purchase,MS
2005513,11,Purchase,MO
2005513,11,Purchase,ND
2005513,11,Purchase,OR
2005513,11,Purchase,PA
2005513,11,Purchase,TN
2005513,11,Purchase,TX
2005513,11,Purchase,UT
2005513,11,Purchase,WA
2005513,11,Purchase,WV
2005513,11,Purchase,WI
2005561,11,Refinance,AL
2005561,11,Refinance,AZ
2005561,11,Refinance,AR
2005561,11,Refinance,CA
2005561,11,Refinance,CO
2005561,11,Refinance,CT
2005561,11,Refinance,DE
2005561,11,Refinance,FL
2005561,11,Refinance,ID
2005561,11,Refinance,MI
2005561,11,Refinance,MN
2005561,11,Refinance,NM
2005561,11,Refinance,NC
2005561,11,Refinance,OH
2005561,11,Refinance,RI
2005561,11,Refinance,SC
2005561,11,Refinance,TN
2005561,11,Refinance,TX
2005561,11,Refinance,UT
2005561,11,Refinance,VA
2005615,11,Refinance,CA
2005615,11,Refinance,CO
2005615,11,Refinance,DE
2005615,11,Refinance,FL
2005615,11,Refinance,GA
2005615,11,Refinance,LA
2005615,11,Refinance,MD
2005615,11,Refinance,MA
2005615,11,Refinance,MN
2005615,11,Refinance,MS
2005615,11,Refinance,MO
2005615,11,Refinance,OH
2005615,11,Refinance,OR
2005615,11,Refinance,PA
2005615,11,Refinance,TN
2005615,11,Refinance,TX
2005615,11,Refinance,WV
2005615,11,Refinance,WY
2005639,11,Refinance,CA
2005639,11,Refinance,CO
2005639,11,Refinance,DC
2005639,11,Refinance,FL
2005639,11,Refinance,IN
2005639,11,Refinance,KS
2005639,11,Refinance,MD
2005639,11,Refinance,MI
2005639,11,Refinance,MN
2005639,11,Refinance,NE
2005639,11,Refinance,NJ
2005639,11,Refinance,OH
2005639,11,Refinance,OK
2005639,11,Refinance,PA
2005639,11,Refinance,SC
2005639,11,Refinance,TX
2005639,11,Refinance,UT
2005639,11,Refinance,VA
2005639,11,Refinance,WA
2005732,11,Refinance,AL
2005732,11,Refinance,CA
2005732,11,Refinance,CO
2005732,11,Refinance,FL
2005732,11,Refinance,IN
2005732,11,Refinance,MN
2005732,11,Refinance,MS
2005732,11,Refinance,NV
2005732,11,Refinance,ND
2005732,11,Refinance,OK
2005732,11,Refinance,RI
2005732,11,Refinance,SC
2005732,11,Refinance,TN
2005732,11,Refinance,UT
2005732,11,Refinance,WA
2005732,11,Refinance,WV
2005773,11,Refinance,AL
2005773,11,Refinance,AZ
2005773,11,Refinance,CA
2005773,11,Refinance,CO
2005773,11,Refinance,IL
2005773,11,Refinance,IN
2005773,11,Refinance,IA
2005773,11,Refinance,KS
2005773,11,Refinance,LA
2005773,11,Refinance,MN
2005773,11,Refinance,MS
2005773,11,Refinance,NV
2005773,11,Refinance,NJ
2005773,11,Refinance,OH
2005773,11,Refinance,OK
2005773,11,Refinance,OR
2005773,11,Refinance,RI
2005773,11,Refinance,TX
2005773,11,Refinance,UT
2005773,11,Refinance,WA
2005959,11,Refinance,CA
2005959,11,Refinance,FL
2005959,11,Refinance,GA
2005959,11,Refinance,KY
2005959,11,Refinance,LA
2005959,11,Refinance,MD
2005959,11,Refinance,MA
2005959,11,Refinance,MN
2005959,11,Refinance,MO
2005959,11,Refinance,MT
2005959,11,Refinance,NY
2005959,11,Refinance,NC
2005959,11,Refinance,OH
2005959,11,Refinance,PA
2005959,11,Refinance,TN
2005959,11,Refinance,TX
2005959,11,Refinance,VA
2005959,11,Refinance,WA
2005959,11,Refinance,WV
2005959,11,Refinance,WI
2005990,11,Refinance,AL
2005990,11,Refinance,AK
2005990,11,Refinance,CA
2005990,11,Refinance,CO
2005990,11,Refinance,FL
2005990,11,Refinance,GA
2005990,11,Refinance,HI
2005990,11,Refinance,IL
2005990,11,Refinance,IN
2005990,11,Refinance,MN
2005990,11,Refinance,NJ
2005990,11,Refinance,NM
2005990,11,Refinance,OH
2005990,11,Refinance,SC
2005990,11,Refinance,TX
2005990,11,Refinance,VA
2006055,11,Refinance,CA
2006055,11,Refinance,DC
2006055,11,Refinance,FL
2006055,11,Refinance,GA
2006055,11,Refinance,IL
2006055,11,Refinance,IN
2006055,11,Refinance,KS
2006055,11,Refinance,MA
2006055,11,Refinance,MI
2006055,11,Refinance,MN
2006055,11,Refinance,NE
2006055,11,Refinance,NJ
2006055,11,Refinance,NC
2006055,11,Refinance,OH
2006055,11,Refinance,PA
2006055,11,Refinance,TX
2006055,11,Refinance,UT
2006055,11,Refinance,VA
2006055,11,Refinance,WA
2006055,11,Refinance,WI
2006144,11,Refinance,AZ
2006144,11,Refinance,CA
2006144,11,Refinance,FL
2006144,11,Refinance,GA
2006144,11,Refinance,IL
2006144,11,Refinance,LA
2006144,11,Refinance,MA
2006144,11,Refinance,MN
2006144,11,Refinance,MS
2006144,11,Refinance,MO
2006144,11,Refinance,NY
2006144,11,Refinance,OH
2006144,11,Refinance,PA
2006144,11,Refinance,RI
2006144,11,Refinance,TN
2006144,11,Refinance,VA
2006144,11,Refinance,WV
2006365,11,Refinance,AL
2006365,11,Refinance,AK
2006365,11,Refinance,CA
2006365,11,Refinance,FL
2006365,11,Refinance,IL
2006365,11,Refinance,IN
2006365,11,Refinance,KS
2006365,11,Refinance,LA
2006365,11,Refinance,ME
2006365,11,Refinance,MD
2006365,11,Refinance,MN
2006365,11,Refinance,NJ
2006365,11,Refinance,ND
2006365,11,Refinance,OH
2006365,11,Refinance,OR
2006365,11,Refinance,TX
2006365,11,Refinance,WA
2006365,11,Refinance,WI
2006365,11,Refinance,WY
2006551,11,Refinance,AL
2006551,11,Refinance,AZ
2006551,11,Refinance,CA
2006551,11,Refinance,CO
2006551,11,Refinance,FL
2006551,11,Refinance,IL
2006551,11,Refinance,IN
2006551,11,Refinance,MA
2006551,11,Refinance,MI
2006551,11,Refinance,MN
2006551,11,Refinance,NJ
2006551,11,Refinance,NC
2006551,11,Refinance,OH
2006551,11,Refinance,OR
2006551,11,Refinance,SC
2006551,11,Refinance,TX
2006551,11,Refinance,UT
2006551,11,Refinance,VA
2006551,11,Refinance,WA
2006638,11,Refinance,AR
2006638,11,Refinance,CA
2006638,11,Refinance,CO
2006638,11,Refinance,FL
2006638,11,Refinance,GA
2006638,11,Refinance,KY
2006638,11,Refinance,MD
2006638,11,Refinance,MA
2006638,11,Refinance,MN
2006638,11,Refinance,MO
2006638,11,Refinance,NE
2006638,11,Refinance,NH
2006638,11,Refinance,NC
2006638,11,Refinance,OH
2006638,11,Refinance,OK
2006638,11,Refinance,SC
2006638,11,Refinance,TN
2006638,11,Refinance,TX
2006638,11,Refinance,VA
2006767,11,Refinance,AL
2006767,11,Refinance,AK
2006767,11,Refinance,CA
2006767,11,Refinance,CO
2006767,11,Refinance,CT
2006767,11,Refinance,FL
2006767,11,Refinance,KS
2006767,11,Refinance,KY
2006767,11,Refinance,LA
2006767,11,Refinance,MA
2006767,11,Refinance,MI
2006767,11,Refinance,MN
2006767,11,Refinance,MS
2006767,11,Refinance,OK
2006767,11,Refinance,TN
2006767,11,Refinance,VT
2006767,11,Refinance,WA
2006767,11,Refinance,WV
2006767,11,Refinance,WI
2006896,11,Refinance,CA
2006896,11,Refinance,FL
2006896,11,Refinance,GA
2006896,11,Refinance,IL
2006896,11,Refinance,LA
2006896,11,Refinance,MA
2006896,11,Refinance,MI
2006896,11,Refinance,MN
2006896,11,Refinance,MS
2006896,11,Refinance,MO
2006896,11,Refinance,NJ
2006896,11,Refinance,OR
2006896,11,Refinance,PA
2006896,11,Refinance,SC
2006896,11,Refinance,TN
2006896,11,Refinance,TX
2006896,11,Refinance,VA
2006896,11,Refinance,WA
2006896,11,Refinance,WV
2006964,11,Refinance,CA
2006964,11,Refinance,CO
2006964,11,Refinance,FL
2006964,11,Refinance,GA
2006964,11,Refinance,HI
2006964,11,Refinance,IL
2006964,11,Refinance,IN
2006964,11,Refinance,ME
2006964,11,Refinance,MI
2006964,11,Refinance,MN
2006964,11,Refinance,NV
2006964,11,Refinance,NM
2006964,11,Refinance,NY
2006964,11,Refinance,OH
2006964,11,Refinance,OR
2006964,11,Refinance,PA
2006964,11,Refinance,TN
2006964,11,Refinance,TX
2006964,11,Refinance,WA
2006977,11,Purchase,AL
2006977,11,Purchase,CA
2006977,11,Purchase,DE
2006977,11,Purchase,FL
2006977,11,Purchase,GA
2006977,11,Purchase,KY
2006977,11,Purchase,MD
2006977,11,Purchase,NM
2006977,11,Purchase,NY
2006977,11,Purchase,NC
2006977,11,Purchase,OH
2006977,11,Purchase,SC
2006977,11,Purchase,SD
2006977,11,Purchase,TN
2006977,11,Purchase,TX
2006977,11,Purchase,VA
2006977,11,Purchase,WA
2006977,11,Purchase,WI
2007001,11,Refinance,CA
2007001,11,Refinance,CO
2007001,11,Refinance,FL
2007001,11,Refinance,GA
2007001,11,Refinance,HI
2007001,11,Refinance,IL
2007001,11,Refinance,IN
2007001,11,Refinance,MA
2007001,11,Refinance,MI
2007001,11,Refinance,MN
2007001,11,Refinance,NJ
2007001,11,Refinance,OH
2007001,11,Refinance,OR
2007001,11,Refinance,PA
2007001,11,Refinance,TX
2007001,11,Refinance,UT
2007001,11,Refinance,VA
2007001,11,Refinance,WA
2007052,11,Refinance,AL
2007052,11,Refinance,AK
2007052,11,Refinance,AZ
2007052,11,Refinance,CA
2007052,11,Refinance,CO
2007052,11,Refinance,FL
2007052,11,Refinance,HI
2007052,11,Refinance,MD
2007052,11,Refinance,MA
2007052,11,Refinance,MI
2007052,11,Refinance,MN
2007052,11,Refinance,NV
2007052,11,Refinance,NM
2007052,11,Refinance,NC
2007052,11,Refinance,OH
2007052,11,Refinance,PA
2007052,11,Refinance,SC
2007052,11,Refinance,TX
2007052,11,Refinance,VA
2007068,11,Refinance,CA
2007068,11,Refinance,CO
2007068,11,Refinance,FL
2007068,11,Refinance,GA
2007068,11,Refinance,LA
2007068,11,Refinance,MI
2007068,11,Refinance,MN
2007068,11,Refinance,MO
2007068,11,Refinance,NV
2007068,11,Refinance,NJ
2007068,11,Refinance,NC
2007068,11,Refinance,OH
2007068,11,Refinance,OK
2007068,11,Refinance,PA
2007068,11,Refinance,TN
2007068,11,Refinance,TX
2007068,11,Refinance,VT
2007068,11,Refinance,VA
2007068,11,Refinance,WA
2007068,11,Refinance,WV
2007086,11,Refinance,AR
2007086,11,Refinance,CA
2007086,11,Refinance,CT
2007086,11,Refinance,FL
2007086,11,Refinance,GA
2007086,11,Refinance,IL
2007086,11,Refinance,KS
2007086,11,Refinance,LA
2007086,11,Refinance,MN
2007086,11,Refinance,MS
2007086,11,Refinance,MO
2007086,11,Refinance,NY
2007086,11,Refinance,NC
2007086,11,Refinance,OH
2007086,11,Refinance,PA
2007086,11,Refinance,TN
2007086,11,Refinance,TX
2007086,11,Refinance,WA
2007086,11,Refinance,WY
